ID,Project_number,Sub_CSS_Number,Contract_Type,Package_Description,MR_Number,MTO_Name,Tank_Design,Number_of_Tanks,UOM,Engg_Qty_Per_Tank_EA,Plate_Marker,Engg_Thick_mm,Width_mm,Length_mm,Material_Grade,Material_Spec,Vendor,Vendor_Currency,Exchange_Rate,Offer_Date,Point_of_Manufacture,Point_of_Shipping,Freight_Terms,Ship_to_Location,EXW_Wks,Vendor_Thick_mm,Vendor_Width_mm,Vendor_Length_mm,Vendor_Qty_Per_Tank_EA,Material_Price_Vendor_Currency,BP_Vendor_Currency,Fab_Vendor_Currency,Freight_Vendor_Currency,Material_Conditioning_per_UOM_USD,BP_Conditioning_per_MT_USD,Fab_Conditioning_per_MT_USD,Freight_Conditioning_per_MT_USD,VAT_Conditioning_per_MT_USD,Other_Conditioning_per_MT_USD,Engg_Line_Tonnage_MT,Vendor_Line_Tonnage_MT,Material_Price_USD,BP_USD,Fab_USD,Freight_USD,Matl_Line_USD,BP_Line_USD,Fab_Line_USD,Freight_Line_USD,Year,Month,Quarters,Tank_Dia_m,Tank_Ht_m,Type_of_Tank
3550,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-02001 Rev. A,23.000 m Dia x 23.000 m Ht DRT,2,MT,1,Comp Ring,12,2000,10500,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,12,2000,10500,1,494,0,0,50,0,0,0,0,0,0,3.9564,3.9564,494,0,0,50,1954.46,0,0,197.82,2017,May,Qtr2,23,23,DRT
3551,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-02001 Rev. A,23.000 m Dia x 23.000 m Ht DRT,2,MT,2,Roof Sketch,12,2992,6020,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,12,2992,6020,2,494,0,0,50,0,0,0,0,0,0,6.786861312,6.786861312,494,0,0,50,3352.71,0,0,339.34,2017,May,Qtr2,23,23,DRT
3552,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-02001 Rev. A,23.000 m Dia x 23.000 m Ht DRT,2,MT,30,Roof Sketch,12,2500,9700,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,12,2500,9700,30,490,0,0,50,0,0,0,0,0,0,137.061,137.061,490,0,0,50,67159.89,0,0,6853.05,2017,May,Qtr2,23,23,DRT
3553,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-02001 Rev. A,23.000 m Dia x 23.000 m Ht DRT,2,MT,1,Shell Reinf.,19.1,3850,10345,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,19.1,3850,10345,1,506,0,0,50,0,0,0,0,0,0,11.94329733,11.94329733,506,0,0,50,6043.31,0,0,597.16,2017,May,Qtr2,23,23,DRT
3554,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-02001 Rev. A,23.000 m Dia x 23.000 m Ht DRT,2,MT,1,Roof Reinf.,12,2500,9700,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,12,2500,9700,1,490,0,0,50,0,0,0,0,0,0,4.5687,4.5687,490,0,0,50,2238.66,0,0,228.44,2017,May,Qtr2,23,23,DRT
3555,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,7,Ring #1,20,3858,12245,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,20,3858,12245,7,506,66,0,50,0,0,0,0,0,0,103.8361796,103.8361796,506,66,0,50,52541.11,6853.19,0,5191.81,2017,May,Qtr2,28,23.1,T5FRT
3556,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,7,Ring #2,16.7,3854,12590,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,16.7,3854,12590,7,506,66,0,50,0,0,0,0,0,0,89.05362531,89.05362531,506,66,0,50,45061.13,5877.54,0,4452.68,2017,May,Qtr2,28,23.1,T5FRT
3557,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,7,Ring #3,13.4,3854,12590,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,13.4,3854,12590,7,510,66,0,50,0,0,0,0,0,0,71.45620235,71.45620235,510,66,0,50,36442.66,4716.11,0,3572.81,2017,May,Qtr2,28,23.1,T5FRT
3558,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,7,Ring #4,10.1,3848,12580,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,10.1,3848,12580,7,515,66,0,50,0,0,0,0,0,0,53.73221832,53.73221832,515,66,0,50,27672.09,3546.33,0,2686.61,2017,May,Qtr2,28,23.1,T5FRT
3559,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,7,Ring #5,7.3,3848,12580,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,7.3,3848,12580,7,611,66,0,50,0,0,0,0,0,0,38.8361578,38.8361578,611,66,0,50,23728.89,2563.19,0,1941.81,2017,May,Qtr2,28,23.1,T5FRT
3560,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,7,Ring #6,7.3,3846,12580,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,7.3,3846,12580,7,611,66,0,50,0,0,0,0,0,0,38.81597268,38.81597268,611,66,0,50,23716.56,2561.85,0,1940.8,2017,May,Qtr2,28,23.1,T5FRT
3561,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,1,COD Shell,20,3863,2463,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,20,3863,2463,1,506,0,0,50,0,0,0,0,0,0,2.987574666,2.987574666,506,0,0,50,1511.71,0,0,149.38,2017,May,Qtr2,28,23.1,T5FRT
3562,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,1,COD Reinf,20,928,1841,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,20,928,1841,1,506,0,0,50,0,0,0,0,0,0,0.536452672,0.536452672,506,0,0,50,271.45,0,0,26.82,2017,May,Qtr2,28,23.1,T5FRT
3563,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,1,COD Bottom,19.2,918,2857,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,19.2,918,2857,1,506,0,0,50,0,0,0,0,0,0,0.790594525,0.790594525,506,0,0,50,400.04,0,0,39.53,2017,May,Qtr2,28,23.1,T5FRT
3564,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,1,COD Neck,20,196,1618,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,20,196,1618,1,506,0,0,50,0,0,0,0,0,0,0.099578192,0.099578192,506,0,0,50,50.39,0,0,4.98,2017,May,Qtr2,28,23.1,T5FRT
3565,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,4,Annulars,7.5,2900,12000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,7.5,2900,12000,4,597,0,0,50,0,0,0,0,0,0,16.3908,16.3908,597,0,0,50,9785.31,0,0,819.54,2017,May,Qtr2,28,23.1,T5FRT
3566,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,9,Bot Rect,7.5,3000,12000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,7.5,3000,12000,9,597,0,0,50,0,0,0,0,0,0,38.151,38.151,597,0,0,50,22776.15,0,0,1907.55,2017,May,Qtr2,28,23.1,T5FRT
3567,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,3,Bot Rect,7.5,3000,6000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,7.5,3000,6000,3,597,0,0,50,0,0,0,0,0,0,6.3585,6.3585,597,0,0,50,3796.02,0,0,317.93,2017,May,Qtr2,28,23.1,T5FRT
3568,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,6,Bot Sketch,7.5,3000,12000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,7.5,3000,12000,6,597,0,0,50,0,0,0,0,0,0,25.434,25.434,597,0,0,50,15184.1,0,0,1271.7,2017,May,Qtr2,28,23.1,T5FRT
3569,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,5,Deck Rect,6.3,3000,12000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,6.3,3000,12000,5,597,0,0,50,0,0,0,0,0,0,17.8038,17.8038,597,0,0,50,10628.87,0,0,890.19,2017,May,Qtr2,28,23.1,T5FRT
3570,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,4,Deck Rect,6.3,3000,6000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,6.3,3000,6000,4,597,0,0,50,0,0,0,0,0,0,7.12152,7.12152,597,0,0,50,4251.55,0,0,356.08,2017,May,Qtr2,28,23.1,T5FRT
3571,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,7,Deck Sketch,6.3,3000,12000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,6.3,3000,12000,7,597,0,0,50,0,0,0,0,0,0,24.92532,24.92532,597,0,0,50,14880.42,0,0,1246.27,2017,May,Qtr2,28,23.1,T5FRT
3572,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,11,Bot Pontoon,6.3,2400,9000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,6.3,2400,9000,11,597,0,0,50,0,0,0,0,0,0,23.501016,23.501016,597,0,0,50,14030.11,0,0,1175.05,2017,May,Qtr2,28,23.1,T5FRT
3573,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,11,Top Pontoon,6,2400,9000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,6,2400,9000,11,597,0,0,50,0,0,0,0,0,0,22.38192,22.38192,597,0,0,50,13362.01,0,0,1119.1,2017,May,Qtr2,28,23.1,T5FRT
3574,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,5,Outer Rim,8,3000,10000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,8,3000,10000,5,570,0,0,50,0,0,0,0,0,0,18.84,18.84,570,0,0,50,10738.8,0,0,942,2017,May,Qtr2,28,23.1,T5FRT
3575,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,3,Inner Rim,6,2800,9000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,6,2800,9000,3,597,0,0,50,0,0,0,0,0,0,7.12152,7.12152,597,0,0,50,4251.55,0,0,356.08,2017,May,Qtr2,28,23.1,T5FRT
3576,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,2,Bulkhead,6,2400,8000,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,6,2400,8000,2,597,0,0,50,0,0,0,0,0,0,3.61728,3.61728,597,0,0,50,2159.52,0,0,180.86,2017,May,Qtr2,28,23.1,T5FRT
3577,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,17,Windgirder,8,1546,4805,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,8,1546,4805,17,590,0,0,50,0,0,0,0,0,0,15.86139726,15.86139726,590,0,0,50,9358.22,0,0,793.07,2017,May,Qtr2,28,23.1,T5FRT
3578,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,1,Windgirder,8,1462,3683,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,8,1462,3683,1,590,0,0,50,0,0,0,0,0,0,0.676298978,0.676298978,590,0,0,50,399.02,0,0,33.81,2017,May,Qtr2,28,23.1,T5FRT
3579,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,2,Windgirder,8,2457,5755,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,8,2457,5755,2,570,0,0,50,0,0,0,0,0,0,3.551976792,3.551976792,570,0,0,50,2024.63,0,0,177.6,2017,May,Qtr2,28,23.1,T5FRT
3580,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,228290-000-SP-LS-03001 Rev. A,28.000 m Dia x 23.100 m Ht T5FRT,2,MT,1,Shell Reinf.,20,3858,12245,A36,,Hyundai,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,20,3858,12245,1,506,0,0,50,0,0,0,0,0,0,14.83373994,14.83373994,506,0,0,50,7505.87,0,0,741.69,2017,May,Qtr2,28,23.1,T5FRT
3581,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,21,Bottom,7.85,3048,12192,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,7.85,3048,12192,21,872,0,0,43,0,0,0,0,0,0,48.08930769,48.08930769,872,0,0,43,41933.88,0,0,2067.84,2017,May,Qtr2,43.5,36.5,Propane
3582,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,4,Bottom,7.85,3048,6096,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,7.85,3048,6096,4,872,0,0,43,0,0,0,0,0,0,4.579934066,4.579934066,872,0,0,43,3993.7,0,0,196.94,2017,May,Qtr2,43.5,36.5,Propane
3583,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,2,Bottom,7.85,3048,3048,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,7.85,3048,3048,2,872,0,0,43,0,0,0,0,0,0,1.144983516,1.144983516,872,0,0,43,998.43,0,0,49.23,2017,May,Qtr2,43.5,36.5,Propane
3584,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,19,Bottom Sketch,7.85,3048,6544,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,7.85,3048,6544,19,872,0,0,43,0,0,0,0,0,0,23.35345645,23.35345645,872,0,0,43,20364.21,0,0,1004.2,2017,May,Qtr2,43.5,36.5,Propane
3585,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,23,Annular Plate,15,1419,5792,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,15,1500,5792,23,772,0,0,43,0,0,0,0,0,0,22.2586951,23.529276,772,0,0,43,18164.6,0,0,1011.76,2017,May,Qtr2,43.5,36.5,Propane
3586,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,11.3,Shell Ring #1,29.3,3924,11612,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,29.3,3924,11612,11.3,792,71.1,0,50,0,0,0,0,0,0,118.4272778,118.4272778,792,71.1,0,50,93794.4,8420.18,0,5921.36,2017,May,Qtr2,43.5,36.5,Propane
3587,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,11,Shell Ring #2,26.2,3924,11887,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,26.2,3924,11887,11,792,72.32,0,50,0,0,0,0,0,0,105.5273166,105.5273166,792,72.32,0,50,83577.63,7631.74,0,5276.37,2017,May,Qtr2,43.5,36.5,Propane
3588,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,11,Shell Ring #3,23,3921,11884,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,23,3921,11884,11,792,73.84,0,50,0,0,0,0,0,0,92.54429756,92.54429756,792,73.84,0,50,73295.08,6833.47,0,4627.21,2017,May,Qtr2,43.5,36.5,Propane
3589,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,11,Shell Ring #4,19.8,3921,11884,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,19.8,3921,11884,11,792,75.9,0,50,0,0,0,0,0,0,79.66856921,79.66856921,792,75.9,0,50,63097.51,6046.84,0,3983.43,2017,May,Qtr2,43.5,36.5,Propane
3590,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,11,Shell Ring #5,16.6,3914,11878,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,16.6,3914,11878,11,785,78.67,0,50,0,0,0,0,0,0,66.63993614,66.63993614,785,78.67,0,50,52312.35,5242.56,0,3332,2017,May,Qtr2,43.5,36.5,Propane
3591,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,11,Shell Ring #6,13.4,3914,11878,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,13.4,3914,11878,11,787,82.74,0,50,0,0,0,0,0,0,53.79368339,53.79368339,787,82.74,0,50,42335.63,4450.89,0,2689.68,2017,May,Qtr2,43.5,36.5,Propane
3592,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,11,Shell Ring #7,10.2,3905,11868,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,10.2,3905,11868,11,792,89.56,0,50,0,0,0,0,0,0,40.8188805,40.8188805,792,89.56,0,50,32328.55,3655.74,0,2040.94,2017,May,Qtr2,43.5,36.5,Propane
3593,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,11,Shell Ring #8,9,3905,11868,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,9,3905,11868,11,852,96.08,0,50,0,0,0,0,0,0,36.01665926,36.01665926,852,96.08,0,50,30686.19,3460.48,0,1800.83,2017,May,Qtr2,43.5,36.5,Propane
3594,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,11,Shell Ring #9,9,3905,11909,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,9,3905,11909,11,852,96.08,0,50,0,0,0,0,0,0,36.14108486,36.14108486,852,96.08,0,50,30792.2,3472.44,0,1807.05,2017,May,Qtr2,43.5,36.5,Propane
3595,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,4,Stiffener Plate1 ~ Horz,23,2400,6031,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,23,2400,6031,4,752,0,0,43,0,0,0,0,0,0,10.45341168,10.45341168,752,0,0,43,7860.97,0,0,449.5,2017,May,Qtr2,43.5,36.5,Propane
3596,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,3,Bar Stiffener2,19.8,2309,6003,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,19.8,2309,6003,3,765,0,0,43,0,0,0,0,0,0,6.463211651,6.463211651,765,0,0,43,4944.36,0,0,277.92,2017,May,Qtr2,43.5,36.5,Propane
3597,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,4,Stiffener Plate1 ~ Vert,23,1860,6052,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,23,1860,6052,4,762,0,0,43,0,0,0,0,0,0,8.129603184,8.129603184,762,0,0,43,6194.76,0,0,349.57,2017,May,Qtr2,43.5,36.5,Propane
3598,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,1,Blanket Support,6,1968,1853,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,6,1968,3000,5,886,0,0,43,0,0,0,0,0,0,0.171759758,1.390392,886,0,0,43,1231.89,0,0,59.79,2017,May,Qtr2,43.5,36.5,Propane
3599,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,1,Blanket Support,16.6,1932,426,A537 CL1,228290-000-SP-SP-00001,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,16.6,1740,5998,1,762,0,0,43,0,0,0,0,0,0,0.1072493,1.359982921,762,0,0,43,1036.31,0,0,58.48,2017,May,Qtr2,43.5,36.5,Propane
3600,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,27,Suspended Deck,6,2438,12192,A36,,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,6,2438,12192,27,637,0,0,43,0,0,0,0,0,0,37.80013288,37.80013288,637,0,0,43,24078.68,0,0,1625.41,2017,May,Qtr2,43.5,36.5,Propane
3601,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,8,Suspended Deck,6,2438,6096,A36,,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,6,2438,6096,8,632,0,0,43,0,0,0,0,0,0,5.600019686,5.600019686,632,0,0,43,3539.21,0,0,240.8,2017,May,Qtr2,43.5,36.5,Propane
3602,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,8,Suspended Deck,6,2438,3048,A36,,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,6,2438,3048,8,632,0,0,43,0,0,0,0,0,0,2.800009843,2.800009843,632,0,0,43,1769.61,0,0,120.4,2017,May,Qtr2,43.5,36.5,Propane
3603,228290,228290,Precontract,Plate - Carbon Steel (Non-sour),228290-MR-01302A,Inner Tank - Propane,43.500 m Dia x 36.500 m Ht Propane (43k m3),1,MT,22,Deck Sketch Plate,6,2438,4957,A36,,Posco,USD,1,5/30/17,South Korea,South Korea,CFR,Saudi Arabia,12,6,2438,4957,22,632,0,0,43,0,0,0,0,0,0,12.52264901,12.52264901,632,0,0,43,7914.31,0,0,538.47,2017,May,Qtr2,43.5,36.5,Propane
